age_range,gender,income_range,location,ad_type,ad_topic,ctr,conversion_rate,conv_per_impr,ub
50-65,Male,25k-50k,Urban,Native,Finance,0.032600000000000004,0.34819999999999995,0.01135132,5000
50-65,Male,25k-50k,Urban,Native,Food,0.04636,0.14372000000000001,0.0066628592,5000
50-65,Male,25k-50k,Urban,Native,Health,0.05262,0.27281999999999995,0.014355788399999998,5000
50-65,Male,25k-50k,Urban,Native,Technology,0.05445,0.13645,0.007429702499999999,5000
50-65,Male,25k-50k,Urban,Native,Travel,0.04156666666666667,0.22406666666666664,0.009313704444444444,5000
50-65,Male,25k-50k,Urban,Text,Fashion,0.04842,0.27584,0.013356172799999998,5000
50-65,Male,25k-50k,Urban,Text,Finance,0.0323,0.20683333333333334,0.006680716666666668,5000
50-65,Male,25k-50k,Urban,Text,Food,0.0372,0.1377,0.005122439999999999,5000
50-65,Male,25k-50k,Urban,Text,Health,0.03365,0.0712,0.00239588,5000
50-65,Male,25k-50k,Urban,Text,Technology,0.0337,0.17133333333333334,0.005773933333333333,5000
50-65,Male,25k-50k,Urban,Text,Travel,0.03805,0.24534999999999998,0.0093355675,5000
50-65,Male,25k-50k,Urban,Video,Fashion,0.0064,0.109,0.0006976,5000
50-65,Male,25k-50k,Urban,Video,Finance,0.062400000000000004,0.16144999999999998,0.01007448,5000
50-65,Male,25k-50k,Urban,Video,Food,0.03895,0.247375,0.00963525625,5000
50-65,Male,25k-50k,Urban,Video,Health,0.03825,0.260575,0.00996699375,5000
50-65,Male,25k-50k,Urban,Video,Technology,0.058374999999999996,0.373975,0.021830790625,5000
50-65,Male,25k-50k,Urban,Video,Travel,0.0814,0.589,0.0479446,5000
50-65,Male,50k-75k,Rural,Banner,Fashion,0.03525,0.1378,0.00485745,5000
50-65,Male,50k-75k,Rural,Banner,Finance,0.0745,0.1722,0.012828899999999999,5000
50-65,Male,50k-75k,Rural,Banner,Food,0.0623,0.36214999999999997,0.022561945,5000
50-65,Male,50k-75k,Rural,Banner,Health,0.0529,0.18455,0.009762695,5000
50-65,Male,50k-75k,Rural,Banner,Technology,0.0629,0.2149,0.01351721,5000
50-65,Male,50k-75k,Rural,Banner,Travel,0.041633333333333335,0.1191,0.00495853,5000
50-65,Male,50k-75k,Rural,Native,Fashion,0.03656666666666667,0.16143333333333335,0.00590307888888889,5000
50-65,Male,50k-75k,Rural,Native,Finance,0.0741,0.35,0.025935,5000
50-65,Male,50k-75k,Rural,Native,Food,0.05726666666666667,0.14786666666666667,0.008467831111111112,5000
50-65,Male,50k-75k,Rural,Native,Health,0.03295,0.08335000000000001,0.0027463825,5000
50-65,Male,50k-75k,Rural,Native,Technology,0.03765,0.150575,0.00566914875,5000
50-65,Male,50k-75k,Rural,Native,Travel,0.0272,0.3722,0.010123839999999999,5000
50-65,Male,50k-75k,Rural,Text,Fashion,0.047625,0.2627,0.0125110875,5000
50-65,Male,50k-75k,Rural,Text,Finance,0.02936666666666667,0.2192333333333333,0.006438152222222222,5000
50-65,Male,50k-75k,Rural,Text,Food,0.052333333333333336,0.22453333333333333,0.011750577777777778,5000
50-65,Male,50k-75k,Rural,Text,Health,0.05773333333333333,0.17403333333333335,0.010047524444444445,5000
50-65,Male,50k-75k,Rural,Text,Technology,0.06645,0.26895,0.0178717275,5000
50-65,Male,50k-75k,Rural,Text,Travel,0.05126666666666666,0.17951666666666666,0.00920322111111111,5000
50-65,Male,50k-75k,Rural,Video,Fashion,0.04995,0.16733333333333333,0.0083583,5000
50-65,Male,50k-75k,Rural,Video,Finance,0.060149999999999995,0.2249,0.013527734999999999,5000
50-65,Male,50k-75k,Rural,Video,Food,0.0482,0.27585,0.013295969999999999,5000
50-65,Male,50k-75k,Rural,Video,Health,0.04676666666666667,0.15986666666666666,0.007476431111111111,5000
50-65,Male,50k-75k,Rural,Video,Technology,0.0748,0.0814,0.006088720000000001,5000
50-65,Male,50k-75k,Suburban,Banner,Fashion,0.044524999999999995,0.18725,0.008337306249999999,5000
50-65,Male,50k-75k,Suburban,Banner,Finance,0.059242857142857146,0.18282857142857142,0.010831286938775511,5000
50-65,Male,50k-75k,Suburban,Banner,Food,0.054433333333333334,0.4212666666666667,0.02293094888888889,5000
50-65,Male,50k-75k,Suburban,Banner,Health,0.0625,0.13322,0.00832625,5000
50-65,Male,50k-75k,Suburban,Banner,Technology,0.05356666666666666,0.15463333333333332,0.00828319222222222,5000
50-65,Male,50k-75k,Suburban,Banner,Travel,0.06488333333333333,0.21591666666666667,0.014009393055555557,5000
50-65,Male,50k-75k,Suburban,Native,Fashion,0.068425,0.16345,0.011184066250000001,5000
50-65,Male,50k-75k,Suburban,Native,Finance,0.0398,0.14526666666666666,0.005781613333333333,5000
50-65,Male,50k-75k,Suburban,Native,Food,0.057374999999999995,0.170275,0.009769528125,5000
50-65,Male,50k-75k,Suburban,Native,Health,0.05313333333333333,0.23266666666666666,0.012362355555555555,5000
50-65,Male,50k-75k,Suburban,Native,Technology,0.0345,0.343,0.011833500000000002,5000
50-65,Male,50k-75k,Suburban,Native,Travel,0.045399999999999996,0.16805,0.007629469999999999,5000
50-65,Male,50k-75k,Suburban,Text,Fashion,0.0514,0.17401666666666668,0.008944456666666668,5000
50-65,Male,50k-75k,Suburban,Text,Finance,0.0771,0.0806,0.006214260000000001,5000
50-65,Male,50k-75k,Suburban,Text,Food,0.0197,0.179475,0.0035356574999999995,5000
50-65,Male,50k-75k,Suburban,Text,Health,0.0572,0.21801666666666666,0.012470553333333334,5000
50-65,Male,50k-75k,Suburban,Text,Technology,0.03305,0.17575,0.0058085375000000005,5000
50-65,Male,50k-75k,Suburban,Text,Travel,0.0487,0.13449999999999998,0.006550149999999999,5000
50-65,Male,50k-75k,Suburban,Video,Fashion,0.0468,0.138425,0.00647829,5000
50-65,Male,50k-75k,Suburban,Video,Finance,0.0526,0.3019,0.01587994,5000
50-65,Male,50k-75k,Suburban,Video,Food,0.04016666666666666,0.20020000000000002,0.008041366666666666,5000
50-65,Male,50k-75k,Suburban,Video,Health,0.054900000000000004,0.2618333333333333,0.01437465,5000
50-65,Male,50k-75k,Suburban,Video,Technology,0.06325,0.10085,0.006378762499999999,5000
50-65,Male,50k-75k,Suburban,Video,Travel,0.050624999999999996,0.1321,0.006687562499999999,5000
50-65,Male,50k-75k,Urban,Banner,Fashion,0.045366666666666666,0.1873,0.008497176666666667,5000
50-65,Male,50k-75k,Urban,Banner,Finance,0.0155,0.3276,0.0050778,5000
50-65,Male,50k-75k,Urban,Banner,Food,0.04818571428571428,0.1809857142857143,0.008720925918367347,5000
50-65,Male,50k-75k,Urban,Banner,Health,0.06133333333333333,0.2019,0.012383199999999999,5000
50-65,Male,50k-75k,Urban,Banner,Technology,0.057800000000000004,0.24405,0.01410609,5000
50-65,Male,50k-75k,Urban,Banner,Travel,0.0511,0.2718,0.013888979999999999,5000
50-65,Male,50k-75k,Urban,Native,Fashion,0.039599999999999996,0.19624999999999998,0.007771499999999999,5000
50-65,Male,50k-75k,Urban,Native,Finance,0.02975,0.0997,0.002966075,5000
50-65,Male,50k-75k,Urban,Native,Food,0.044899999999999995,0.18851666666666667,0.008464398333333333,5000
50-65,Male,50k-75k,Urban,Native,Health,0.05275,0.07725000000000001,0.0040749375000000004,5000
50-65,Male,50k-75k,Urban,Native,Technology,0.03055,0.1962,0.005993910000000001,5000
50-65,Male,50k-75k,Urban,Native,Travel,0.0465,0.16685,0.007758525,5000
50-65,Male,50k-75k,Urban,Text,Fashion,0.06773333333333333,0.23923333333333333,0.01620407111111111,5000
50-65,Male,50k-75k,Urban,Text,Finance,0.04375,0.30015000000000003,0.013131562500000001,5000
50-65,Male,50k-75k,Urban,Text,Food,0.050475,0.173025,0.008733436875,5000
50-65,Male,50k-75k,Urban,Text,Health,0.0503,0.15287499999999998,0.007689612499999999,5000
50-65,Male,50k-75k,Urban,Text,Technology,0.0451,0.2202,0.00993102,5000
50-65,Male,50k-75k,Urban,Text,Travel,0.0839,0.3894,0.032670660000000004,5000
50-65,Male,50k-75k,Urban,Video,Fashion,0.05192,0.15406,0.0079987952,5000
50-65,Male,50k-75k,Urban,Video,Finance,0.0642,0.1678666666666667,0.01077704,5000
50-65,Male,50k-75k,Urban,Video,Food,0.060725,0.085025,0.005163143125,5000
50-65,Male,50k-75k,Urban,Video,Health,0.05135,0.242675,0.01246136125,5000
50-65,Male,50k-75k,Urban,Video,Technology,0.03634,0.1855,0.006741069999999999,5000
50-65,Male,50k-75k,Urban,Video,Travel,0.05802857142857143,0.2370857142857143,0.013757745306122449,5000
50-65,Male,75k-100k,Rural,Banner,Health,0.0792,0.0394,0.00312048,5000
50-65,Male,75k-100k,Rural,Banner,Technology,0.0335,0.3038,0.0101773,5000
50-65,Male,75k-100k,Rural,Native,Food,0.06495,0.2046,0.013288769999999998,5000
50-65,Male,75k-100k,Rural,Native,Technology,0.0547,0.1407,0.00769629,5000
50-65,Male,75k-100k,Rural,Native,Travel,0.0688,0.1262,0.00868256,5000
50-65,Male,75k-100k,Rural,Text,Technology,0.0499,0.2956,0.014750439999999998,5000
50-65,Male,75k-100k,Rural,Video,Fashion,0.06175,0.12619999999999998,0.007792849999999999,5000
50-65,Male,75k-100k,Rural,Video,Food,0.0777,0.164,0.012742800000000002,5000
50-65,Male,75k-100k,Suburban,Banner,Fashion,0.041375,0.13845000000000002,0.005728368750000001,5000
50-65,Male,75k-100k,Suburban,Banner,Finance,0.0728,0.2518,0.018331040000000003,5000
50-65,Male,75k-100k,Suburban,Banner,Food,0.0745,0.1638,0.0122031,5000
50-65,Male,75k-100k,Suburban,Banner,Technology,0.0483,0.0923,0.00445809,5000
50-65,Male,75k-100k,Suburban,Native,Fashion,0.0187,0.1345,0.0025151500000000003,5000
50-65,Male,75k-100k,Suburban,Native,Finance,0.03745,0.25975000000000004,0.0097276375,5000
50-65,Male,75k-100k,Suburban,Native,Food,0.0445,0.12645,0.005627025,5000
50-65,Male,75k-100k,Suburban,Native,Travel,0.0218,0.1281,0.00279258,5000
50-65,Male,75k-100k,Suburban,Text,Finance,0.0538,0.3498,0.01881924,5000
50-65,Male,75k-100k,Suburban,Video,Fashion,0.029949999999999997,0.1806,0.00540897,5000
50-65,Male,75k-100k,Suburban,Video,Finance,0.0608,0.0979,0.00595232,5000
50-65,Male,75k-100k,Suburban,Video,Health,0.0306,0.1329,0.004066739999999999,5000
50-65,Male,75k-100k,Urban,Banner,Finance,0.0549,0.24225,0.013299525,5000
50-65,Male,75k-100k,Urban,Banner,Health,0.0561,0.1131,0.00634491,5000
50-65,Male,75k-100k,Urban,Banner,Technology,0.0,0.1993,0.0,5000
50-65,Male,75k-100k,Urban,Native,Fashion,0.0525,0.0966,0.0050715000000000005,5000
50-65,Male,75k-100k,Urban,Native,Health,0.0772,0.0528,0.0040761600000000005,5000
50-65,Male,75k-100k,Urban,Native,Technology,0.05125,0.2284,0.011705499999999999,5000
50-65,Male,75k-100k,Urban,Native,Travel,0.0492,0.172,0.0084624,5000
50-65,Male,75k-100k,Urban,Text,Finance,0.0473,0.2645,0.01251085,5000
50-65,Male,75k-100k,Urban,Text,Health,0.0447,0.2989,0.013360829999999999,5000
50-65,Male,75k-100k,Urban,Text,Travel,0.0496,0.1715,0.0085064,5000
50-65,Male,75k-100k,Urban,Video,Fashion,0.06153333333333333,0.18733333333333335,0.011527244444444446,5000
50-65,Male,75k-100k,Urban,Video,Finance,0.0607,0.1153,0.00699871,5000
50-65,Male,75k-100k,Urban,Video,Food,0.0288,0.3868,0.01113984,5000
50-65,Male,75k-100k,Urban,Video,Health,0.03626666666666666,0.22243333333333334,0.008066915555555556,5000
50-65,Male,75k-100k,Urban,Video,Technology,0.0286,0.1196,0.00342056,5000
50-65,Male,75k-100k,Urban,Video,Travel,0.0393,0.1459,0.00573387,5000
50-65,Male,100k+,Rural,Native,Food,0.0454,0.0986,0.00447644,5000
50-65,Male,100k+,Suburban,Banner,Fashion,0.04295,0.18855,0.0080982225,5000
50-65,Male,100k+,Suburban,Banner,Travel,0.0404,0.1235,0.0049894,5000
50-65,Male,100k+,Urban,Banner,Food,0.025799999999999997,0.1777,0.004584659999999999,5000
50-65,Other,0-25k,Rural,Banner,Fashion,0.0294,0.0806,0.00236964,5000
50-65,Other,0-25k,Rural,Banner,Finance,0.0536,0.123,0.0065928,5000
50-65,Other,0-25k,Rural,Banner,Travel,0.0659,0.1278,0.00842202,5000
50-65,Other,0-25k,Rural,Text,Fashion,0.0576,0.0851,0.00490176,5000
50-65,Other,0-25k,Rural,Text,Finance,0.0313,0.2135,0.00668255,5000
50-65,Other,0-25k,Rural,Video,Technology,0.0705,0.0872,0.0061476,5000
50-65,Other,0-25k,Rural,Video,Travel,0.0848,0.1635,0.0138648,5000
50-65,Other,0-25k,Suburban,Banner,Travel,0.0515,0.0312,0.0016067999999999998,5000
50-65,Other,0-25k,Suburban,Native,Finance,0.0319,0.1095,0.0034930499999999997,5000
50-65,Other,0-25k,Suburban,Native,Health,0.0944,0.1959,0.01849296,5000
50-65,Other,0-25k,Suburban,Text,Technology,0.0214,0.1429,0.00305806,5000
50-65,Other,0-25k,Suburban,Video,Food,0.0277,0.1938,0.00536826,5000
50-65,Other,0-25k,Suburban,Video,Technology,0.0556,0.4229,0.023513239999999998,5000
50-65,Other,0-25k,Urban,Banner,Food,0.0433,0.133,0.0057589,5000
50-65,Other,0-25k,Urban,Banner,Health,0.0395,0.2963,0.01170385,5000
50-65,Other,0-25k,Urban,Native,Food,0.076,0.3207,0.024373199999999998,5000
50-65,Other,0-25k,Urban,Text,Fashion,0.0295,0.0911,0.00268745,5000
50-65,Other,25k-50k,Rural,Banner,Food,0.0792,0.0924,0.00731808,5000
50-65,Other,25k-50k,Rural,Banner,Technology,0.04245,0.21605,0.0091713225,5000
50-65,Other,25k-50k,Rural,Banner,Travel,0.0342,0.0717,0.0024521400000000002,5000
50-65,Other,25k-50k,Rural,Native,Technology,0.0764,0.2908,0.02221712,5000
50-65,Other,25k-50k,Rural,Text,Food,0.06445000000000001,0.30575,0.019705587500000003,5000
50-65,Other,25k-50k,Rural,Text,Health,0.063,0.3532,0.0222516,5000
50-65,Other,25k-50k,Rural,Text,Technology,0.0456,0.2077,0.00947112,5000
50-65,Other,25k-50k,Rural,Video,Fashion,0.040999999999999995,0.22155,0.00908355,5000
50-65,Other,25k-50k,Rural,Video,Health,0.0617,0.1165,0.0071880500000000005,5000
50-65,Other,25k-50k,Rural,Video,Technology,0.0448,0.2773,0.01242304,5000
50-65,Other,25k-50k,Suburban,Banner,Fashion,0.03615,0.165,0.00596475,5000
50-65,Other,25k-50k,Suburban,Banner,Food,0.0424,0.2234,0.00947216,5000
50-65,Other,25k-50k,Suburban,Banner,Technology,0.0389,0.1706,0.006636339999999999,5000
50-65,Other,25k-50k,Suburban,Native,Finance,0.0535,0.0734,0.0039269000000000005,5000
50-65,Other,25k-50k,Suburban,Native,Food,0.033,0.2466,0.0081378,5000
50-65,Other,25k-50k,Suburban,Native,Health,0.0799,0.1908,0.01524492,5000
50-65,Other,25k-50k,Suburban,Native,Technology,0.0622,0.2591,0.016116019999999998,5000
50-65,Other,25k-50k,Suburban,Text,Finance,0.0749,0.1508,0.011294919999999998,5000
50-65,Other,25k-50k,Suburban,Text,Food,0.0676,0.0625,0.004225,5000
50-65,Other,25k-50k,Suburban,Text,Health,0.06295,0.1808,0.01138136,5000
50-65,Other,25k-50k,Suburban,Text,Technology,0.0673,0.3364,0.02263972,5000
50-65,Other,25k-50k,Suburban,Text,Travel,0.03155,0.3555,0.011216025,5000
50-65,Other,25k-50k,Suburban,Video,Finance,0.0853,0.1028,0.00876884,5000
50-65,Other,25k-50k,Suburban,Video,Health,0.0739,0.1413,0.01044207,5000
50-65,Other,25k-50k,Urban,Banner,Health,0.0836,0.1114,0.00931304,5000
50-65,Other,25k-50k,Urban,Banner,Travel,0.0778,0.2364,0.01839192,5000
50-65,Other,25k-50k,Urban,Native,Food,0.0385,0.3809,0.014664650000000001,5000
50-65,Other,25k-50k,Urban,Native,Health,0.0624,0.1024,0.00638976,5000
50-65,Other,25k-50k,Urban,Native,Technology,0.0182,0.0648,0.00117936,5000
50-65,Other,25k-50k,Urban,Native,Travel,0.0166,0.0363,0.00060258,5000
50-65,Other,25k-50k,Urban,Text,Finance,0.038849999999999996,0.2911,0.011309234999999999,5000
50-65,Other,25k-50k,Urban,Text,Food,0.0136,0.2819,0.0038338399999999994,5000
50-65,Other,25k-50k,Urban,Text,Health,0.0596,0.1662,0.00990552,5000
50-65,Other,25k-50k,Urban,Text,Technology,0.0383,0.1743,0.006675690000000001,5000
50-65,Other,25k-50k,Urban,Video,Fashion,0.0167,0.11735,0.0019597449999999997,5000
50-65,Other,25k-50k,Urban,Video,Food,0.0731,0.1359,0.009934289999999998,5000
50-65,Other,25k-50k,Urban,Video,Health,0.0465,0.1972,0.009169799999999999,5000
50-65,Other,25k-50k,Urban,Video,Technology,0.0258,0.1992,0.00513936,5000
50-65,Other,50k-75k,Rural,Banner,Finance,0.0362,0.2054,0.00743548,5000
50-65,Other,50k-75k,Rural,Banner,Health,0.047,0.17335,0.00814745,5000
50-65,Other,50k-75k,Rural,Banner,Technology,0.0428,0.0244,0.00104432,5000
50-65,Other,50k-75k,Rural,Native,Fashion,0.034,0.2716,0.0092344,5000
50-65,Other,50k-75k,Rural,Native,Technology,0.0205,0.15,0.003075,5000
50-65,Other,50k-75k,Rural,Text,Finance,0.04265,0.19255,0.0082122575,5000
50-65,Other,50k-75k,Rural,Text,Health,0.0515,0.243,0.0125145,5000
50-65,Other,50k-75k,Rural,Text,Technology,0.0244,0.4994,0.012185360000000001,5000
50-65,Other,50k-75k,Rural,Video,Fashion,0.0851,0.0679,0.00577829,5000
50-65,Other,50k-75k,Rural,Video,Food,0.0946,0.237,0.0224202,5000
50-65,Other,50k-75k,Rural,Video,Technology,0.0396,0.235,0.009306,5000
50-65,Other,50k-75k,Suburban,Banner,Food,0.0725,0.1595,0.01156375,5000
50-65,Other,50k-75k,Suburban,Banner,Technology,0.0287,0.0755,0.00216685,5000
50-65,Other,50k-75k,Suburban,Banner,Travel,0.0533,0.4309,0.02296697,5000
50-65,Other,50k-75k,Suburban,Native,Fashion,0.0419,0.1145,0.00479755,5000
50-65,Other,50k-75k,Suburban,Native,Finance,0.0375,0.0629,0.0023587499999999997,5000
50-65,Other,50k-75k,Suburban,Native,Food,0.0179,0.3954,0.0070776599999999995,5000
50-65,Other,50k-75k,Suburban,Native,Health,0.0363,0.0778,0.0028241399999999997,5000
50-65,Other,50k-75k,Suburban,Native,Travel,0.0124,0.139,0.0017236,5000
50-65,Other,50k-75k,Suburban,Text,Fashion,0.0155,0.2782,0.0043121,5000
50-65,Other,50k-75k,Suburban,Text,Finance,0.04933333333333334,0.20203333333333331,0.009966977777777778,5000
50-65,Other,50k-75k,Suburban,Video,Finance,0.0686,0.1182,0.00810852,5000
50-65,Other,50k-75k,Suburban,Video,Health,0.054825,0.14300000000000002,0.007839975,5000
50-65,Other,50k-75k,Urban,Banner,Finance,0.0793,0.3302,0.026184859999999997,5000
50-65,Other,50k-75k,Urban,Banner,Food,0.047850000000000004,0.1456,0.006966960000000001,5000
50-65,Other,50k-75k,Urban,Banner,Travel,0.0359,0.1077,0.00386643,5000
50-65,Other,50k-75k,Urban,Native,Food,0.0,0.2789,0.0,5000
50-65,Other,50k-75k,Urban,Native,Health,0.056,0.092,0.005152,5000
50-65,Other,50k-75k,Urban,Native,Technology,0.0528,0.1607,0.00848496,5000
50-65,Other,50k-75k,Urban,Text,Fashion,0.0183,0.4598,0.00841434,5000
50-65,Other,50k-75k,Urban,Text,Food,0.0583,0.2367,0.013799609999999999,5000
50-65,Other,50k-75k,Urban,Text,Travel,0.0683,0.2012,0.01374196,5000
50-65,Other,50k-75k,Urban,Video,Fashion,0.0515,0.2141,0.01102615,5000
50-65,Other,50k-75k,Urban,Video,Finance,0.0552,0.3113,0.01718376,5000
50-65,Other,50k-75k,Urban,Video,Health,0.0237,0.1209,0.0028653299999999997,5000
50-65,Other,50k-75k,Urban,Video,Technology,0.0763,0.1194,0.00911022,5000
50-65,Other,75k-100k,Rural,Native,Fashion,0.0529,0.4077,0.021567330000000003,5000
50-65,Other,75k-100k,Rural,Text,Finance,0.0298,0.1445,0.004306099999999999,5000
50-65,Other,75k-100k,Rural,Video,Finance,0.0581,0.2958,0.01718598,5000
50-65,Other,75k-100k,Rural,Video,Technology,0.0439,0.3375,0.014816250000000001,5000
50-65,Other,75k-100k,Rural,Video,Travel,0.0398,0.3273,0.01302654,5000
50-65,Other,75k-100k,Suburban,Video,Technology,0.0507,0.3405,0.01726335,5000
50-65,Other,75k-100k,Urban,Video,Health,0.0578,0.12,0.0069359999999999995,5000
50-65,Other,75k-100k,Urban,Video,Travel,0.0751,0.0967,0.007262169999999999,5000
65+,Female,0-25k,Suburban,Text,Fashion,0.0376,0.1314,0.00494064,5000
65+,Female,0-25k,Suburban,Text,Health,0.0492,0.0803,0.00395076,5000
65+,Female,0-25k,Urban,Banner,Health,0.0587,0.0993,0.0058289100000000005,5000
65+,Female,0-25k,Urban,Native,Fashion,0.054,0.3564,0.019245599999999998,5000
65+,Female,25k-50k,Rural,Banner,Fashion,0.048,0.0926,0.0044448000000000005,5000
65+,Female,25k-50k,Rural,Banner,Finance,0.0406,0.16965,0.0068877899999999995,5000
65+,Female,25k-50k,Rural,Banner,Food,0.0588,0.1923,0.01130724,5000
65+,Female,25k-50k,Rural,Banner,Technology,0.0631,0.1139,0.00718709,5000
65+,Female,25k-50k,Rural,Native,Food,0.055,0.2853,0.0156915,5000
65+,Female,25k-50k,Rural,Native,Technology,0.048,0.2226,0.0106848,5000
65+,Female,25k-50k,Rural,Text,Fashion,0.0497,0.09,0.0044729999999999995,5000
65+,Female,25k-50k,Rural,Video,Fashion,0.059,0.3242,0.019127799999999997,5000
65+,Female,25k-50k,Rural,Video,Technology,0.0398,0.1826,0.007267480000000001,5000
65+,Female,25k-50k,Rural,Video,Travel,0.0492,0.2054,0.01010568,5000
65+,Female,25k-50k,Suburban,Banner,Finance,0.0686,0.2848,0.019537279999999997,5000
65+,Female,25k-50k,Suburban,Native,Fashion,0.0352,0.1155,0.004065600000000001,5000
65+,Female,25k-50k,Suburban,Native,Health,0.0494,0.2966,0.014652039999999998,5000
65+,Female,25k-50k,Suburban,Native,Travel,0.0165,0.2756,0.0045474,5000
65+,Female,25k-50k,Suburban,Text,Food,0.041,0.1868,0.0076588,5000
65+,Female,25k-50k,Suburban,Text,Health,0.0562,0.1904,0.01070048,5000
65+,Female,25k-50k,Suburban,Text,Technology,0.068,0.1535,0.010438000000000001,5000
65+,Female,25k-50k,Suburban,Text,Travel,0.05445,0.13845,0.007538602499999999,5000
65+,Female,25k-50k,Suburban,Video,Technology,0.0533,0.0502,0.0026756600000000003,5000
65+,Female,25k-50k,Urban,Banner,Food,0.0321,0.2947,0.009459869999999999,5000
65+,Female,25k-50k,Urban,Banner,Technology,0.05235,0.17955000000000002,0.0093994425,5000
