age_range,gender,income_range,location,ad_type,ad_topic,ctr,conversion_rate,conv_per_impr,ub,allocated_impressions,expected_conversions
50-65,Male,0-25k,Rural,Video,Fashion,0.0327,0.1366,0.00446682,5000,0,0.0
50-65,Male,0-25k,Rural,Video,Food,0.0494999999999999,0.2851666666666667,0.01411575,5000,0,0.0
50-65,Male,0-25k,Rural,Video,Technology,0.0733,0.2711,0.01987163,5000,5000,99.35815000000001
50-65,Male,0-25k,Rural,Video,Travel,0.0632,0.2281,0.01441592,5000,0,0.0
50-65,Male,0-25k,Suburban,Banner,Fashion,0.0489499999999999,0.32335,0.0158279825,5000,0,0.0
50-65,Male,0-25k,Suburban,Banner,Food,0.0766999999999999,0.14365,0.011017955,5000,0,0.0
50-65,Male,0-25k,Suburban,Banner,Technology,0.066,0.0804,0.0053064,5000,0,0.0
50-65,Male,0-25k,Suburban,Banner,Travel,0.0283,0.3113,0.00880979,5000,0,0.0
50-65,Male,0-25k,Suburban,Native,Finance,0.0415666666666666,0.2603333333333333,0.0108211888888888,5000,0,0.0
50-65,Male,0-25k,Suburban,Native,Food,0.05045,0.2132,0.01075594,5000,0,0.0
50-65,Male,0-25k,Suburban,Native,Technology,0.0849,0.2859,0.0242729099999999,5000,5000,121.36454999999951
50-65,Male,0-25k,Suburban,Native,Travel,0.0713,0.46425,0.033101025,5000,5000,165.505125
50-65,Male,0-25k,Suburban,Text,Fashion,0.0821,0.3896,0.03198616,5000,5000,159.9308
50-65,Male,0-25k,Suburban,Text,Finance,0.0658499999999999,0.194,0.0127748999999999,5000,0,0.0
50-65,Male,0-25k,Suburban,Text,Food,0.0347,0.2598999999999999,0.0090185299999999,5000,0,0.0
50-65,Male,0-25k,Suburban,Text,Technology,0.07195,0.06735,0.0048458325,5000,0,0.0
50-65,Male,0-25k,Suburban,Video,Fashion,0.0408,0.1426,0.00581808,5000,0,0.0
50-65,Male,0-25k,Suburban,Video,Technology,0.0489,0.3363,0.01644507,5000,0,0.0
50-65,Male,0-25k,Urban,Banner,Food,0.0655,0.0942,0.0061701,5000,0,0.0
50-65,Male,0-25k,Urban,Native,Fashion,0.0539,0.1426,0.00768614,5000,0,0.0
50-65,Male,0-25k,Urban,Native,Health,0.0263,0.1693,0.00445259,5000,0,0.0
50-65,Male,0-25k,Urban,Native,Technology,0.0384,0.1693,0.00650112,5000,0,0.0
50-65,Male,0-25k,Urban,Native,Travel,0.03495,0.1321,0.004616895,5000,0,0.0
50-65,Male,0-25k,Urban,Text,Food,0.0377,0.2123,0.0080037099999999,5000,0,0.0
50-65,Male,0-25k,Urban,Text,Travel,0.0188,0.175,0.00329,5000,0,0.0
50-65,Male,0-25k,Urban,Video,Finance,0.0452,0.12605,0.00569746,5000,0,0.0
50-65,Male,0-25k,Urban,Video,Technology,0.0208,0.3892,0.00809536,5000,0,0.0
50-65,Male,0-25k,Urban,Video,Travel,0.029,0.1445,0.0041905,5000,0,0.0
50-65,Male,25k-50k,Rural,Banner,Fashion,0.03165,0.200875,0.00635769375,5000,0,0.0
50-65,Male,25k-50k,Rural,Banner,Finance,0.0488,0.3346,0.01632848,5000,0,0.0
50-65,Male,25k-50k,Rural,Banner,Food,0.061225,0.132625,0.008119965625,5000,0,0.0
50-65,Male,25k-50k,Rural,Banner,Health,0.0594333333333333,0.2760333333333333,0.0164055811111111,5000,0,0.0
50-65,Male,25k-50k,Rural,Banner,Technology,0.0427666666666666,0.1262,0.0053971533333333,5000,0,0.0
50-65,Male,25k-50k,Rural,Banner,Travel,0.0742666666666666,0.3360666666666667,0.0249585511111111,5000,5000,124.79275555555549
50-65,Male,25k-50k,Rural,Native,Fashion,0.0515,0.3301,0.01700015,5000,0,0.0
50-65,Male,25k-50k,Rural,Native,Finance,0.047775,0.170875,0.008163553125,5000,0,0.0
50-65,Male,25k-50k,Rural,Native,Food,0.0534333333333333,0.3960333333333334,0.0211613811111111,5000,5000,105.8069055555555
50-65,Male,25k-50k,Rural,Native,Health,0.0446,0.3335,0.0148741,5000,0,0.0
50-65,Male,25k-50k,Rural,Native,Technology,0.04486,0.09298,0.0041710828,5000,0,0.0
50-65,Male,25k-50k,Rural,Native,Travel,0.0412333333333333,0.1021,0.0042099233333333,5000,0,0.0
50-65,Male,25k-50k,Rural,Text,Fashion,0.0292666666666666,0.1375666666666666,0.0040261177777777,5000,0,0.0
50-65,Male,25k-50k,Rural,Text,Finance,0.0556799999999999,0.23178,0.0129055103999999,5000,0,0.0
50-65,Male,25k-50k,Rural,Text,Food,0.0566333333333333,0.1612,0.0091292933333333,5000,0,0.0
50-65,Male,25k-50k,Rural,Text,Health,0.0582571428571428,0.2266428571428571,0.0132035653061224,5000,0,0.0
50-65,Male,25k-50k,Rural,Text,Technology,0.0336333333333333,0.2290333333333333,0.0077031544444444,5000,0,0.0
50-65,Male,25k-50k,Rural,Text,Travel,0.039,0.25122,0.00979758,5000,0,0.0
50-65,Male,25k-50k,Rural,Video,Fashion,0.040975,0.200675,0.0082226581249999,5000,0,0.0
50-65,Male,25k-50k,Rural,Video,Finance,0.06995,0.13095,0.0091599525,5000,0,0.0
50-65,Male,25k-50k,Rural,Video,Food,0.05945,0.15705,0.0093366225,5000,0,0.0
50-65,Male,25k-50k,Rural,Video,Health,0.048175,0.184725,0.008899126875,5000,0,0.0
50-65,Male,25k-50k,Rural,Video,Technology,0.0574428571428571,0.2159857142857142,0.0124068365306122,5000,0,0.0
50-65,Male,25k-50k,Rural,Video,Travel,0.041925,0.2335,0.0097894875,5000,0,0.0
50-65,Male,25k-50k,Suburban,Banner,Fashion,0.0208,0.3849,0.00800592,5000,0,0.0
50-65,Male,25k-50k,Suburban,Banner,Finance,0.0489,0.1999,0.00977511,5000,0,0.0
50-65,Male,25k-50k,Suburban,Banner,Food,0.04856,0.25716,0.0124876895999999,5000,0,0.0
50-65,Male,25k-50k,Suburban,Banner,Technology,0.05255,0.1490166666666666,0.0078308258333333,5000,0,0.0
50-65,Male,25k-50k,Suburban,Banner,Travel,0.0290666666666666,0.1234333333333333,0.0035877955555555,5000,0,0.0
50-65,Male,25k-50k,Suburban,Native,Fashion,0.05785,0.22715,0.0131406275,5000,0,0.0
50-65,Male,25k-50k,Suburban,Native,Finance,0.0264,0.1821499999999999,0.00480876,5000,0,0.0
50-65,Male,25k-50k,Suburban,Native,Food,0.0318,0.1621,0.00515478,5000,0,0.0
50-65,Male,25k-50k,Suburban,Native,Health,0.0424,0.1573999999999999,0.0066737599999999,5000,0,0.0
50-65,Male,25k-50k,Suburban,Native,Technology,0.0501999999999999,0.1352,0.0067870399999999,5000,0,0.0
50-65,Male,25k-50k,Suburban,Native,Travel,0.04394,0.10282,0.0045179107999999,5000,0,0.0
50-65,Male,25k-50k,Suburban,Text,Fashion,0.0594,0.14535,0.00863379,5000,0,0.0
50-65,Male,25k-50k,Suburban,Text,Finance,0.05014,0.16746,0.0083964444,5000,0,0.0
50-65,Male,25k-50k,Suburban,Text,Food,0.043425,0.1642,0.007130385,5000,0,0.0
50-65,Male,25k-50k,Suburban,Text,Health,0.0462999999999999,0.1478799999999999,0.0068468439999999,5000,0,0.0
50-65,Male,25k-50k,Suburban,Text,Technology,0.0631,0.22735,0.014345785,5000,0,0.0
50-65,Male,25k-50k,Suburban,Text,Travel,0.0647333333333333,0.2752666666666666,0.0178189288888888,5000,0,0.0
50-65,Male,25k-50k,Suburban,Video,Fashion,0.0493,0.188,0.0092684,5000,0,0.0
50-65,Male,25k-50k,Suburban,Video,Food,0.0527,0.1157499999999999,0.006100025,5000,0,0.0
50-65,Male,25k-50k,Suburban,Video,Health,0.0279,0.2797,0.00780363,5000,0,0.0
50-65,Male,25k-50k,Suburban,Video,Technology,0.0335333333333333,0.2407,0.0080714733333333,5000,0,0.0
50-65,Male,25k-50k,Suburban,Video,Travel,0.065,0.1847,0.0120055,5000,0,0.0
50-65,Male,25k-50k,Urban,Banner,Fashion,0.05302,0.29702,0.0157480004,5000,0,0.0
50-65,Male,25k-50k,Urban,Banner,Finance,0.0391285714285714,0.1691285714285714,0.0066177593877551,5000,0,0.0
50-65,Male,25k-50k,Urban,Banner,Food,0.057,0.1526,0.0086982,5000,0,0.0
50-65,Male,25k-50k,Urban,Banner,Health,0.0517666666666666,0.2568,0.0132936799999999,5000,0,0.0
50-65,Male,25k-50k,Urban,Banner,Technology,0.04936,0.32616,0.0160992576,5000,0,0.0
50-65,Male,25k-50k,Urban,Banner,Travel,0.0519666666666666,0.1836666666666666,0.0095445444444444,5000,0,0.0
50-65,Male,25k-50k,Urban,Native,Fashion,0.0763666666666666,0.083,0.0063384333333333,5000,0,0.0
50-65,Male,25k-50k,Urban,Native,Finance,0.0326,0.3481999999999999,0.01135132,5000,0,0.0
50-65,Male,25k-50k,Urban,Native,Food,0.04636,0.14372,0.0066628592,5000,0,0.0
50-65,Male,25k-50k,Urban,Native,Health,0.05262,0.2728199999999999,0.0143557883999999,5000,0,0.0
50-65,Male,25k-50k,Urban,Native,Technology,0.05445,0.13645,0.0074297024999999,5000,0,0.0
50-65,Male,25k-50k,Urban,Native,Travel,0.0415666666666666,0.2240666666666666,0.0093137044444444,5000,0,0.0
50-65,Male,25k-50k,Urban,Text,Fashion,0.04842,0.27584,0.0133561727999999,5000,0,0.0
50-65,Male,25k-50k,Urban,Text,Finance,0.0323,0.2068333333333333,0.0066807166666666,5000,0,0.0
50-65,Male,25k-50k,Urban,Text,Food,0.0372,0.1377,0.0051224399999999,5000,0,0.0
50-65,Male,25k-50k,Urban,Text,Health,0.03365,0.0712,0.00239588,5000,0,0.0
50-65,Male,25k-50k,Urban,Text,Technology,0.0337,0.1713333333333333,0.0057739333333333,5000,0,0.0
50-65,Male,25k-50k,Urban,Text,Travel,0.03805,0.2453499999999999,0.0093355675,5000,0,0.0
50-65,Male,25k-50k,Urban,Video,Fashion,0.0064,0.109,0.0006976,5000,0,0.0
50-65,Male,25k-50k,Urban,Video,Finance,0.0624,0.1614499999999999,0.01007448,5000,0,0.0
50-65,Male,25k-50k,Urban,Video,Food,0.03895,0.247375,0.00963525625,5000,0,0.0
50-65,Male,25k-50k,Urban,Video,Health,0.03825,0.260575,0.00996699375,5000,0,0.0
50-65,Male,25k-50k,Urban,Video,Technology,0.0583749999999999,0.373975,0.021830790625,5000,5000,109.153953125
50-65,Male,25k-50k,Urban,Video,Travel,0.0814,0.589,0.0479446,5000,5000,239.72299999999998
50-65,Male,50k-75k,Rural,Banner,Fashion,0.03525,0.1378,0.00485745,5000,0,0.0
50-65,Male,50k-75k,Rural,Banner,Finance,0.0745,0.1722,0.0128288999999999,5000,0,0.0
50-65,Male,50k-75k,Rural,Banner,Food,0.0623,0.3621499999999999,0.022561945,5000,5000,112.809725
50-65,Male,50k-75k,Rural,Banner,Health,0.0529,0.18455,0.009762695,5000,0,0.0
50-65,Male,50k-75k,Rural,Banner,Technology,0.0629,0.2149,0.01351721,5000,0,0.0
50-65,Male,50k-75k,Rural,Banner,Travel,0.0416333333333333,0.1191,0.00495853,5000,0,0.0
50-65,Male,50k-75k,Rural,Native,Fashion,0.0365666666666666,0.1614333333333333,0.0059030788888888,5000,0,0.0
50-65,Male,50k-75k,Rural,Native,Finance,0.0741,0.35,0.025935,5000,5000,129.675
50-65,Male,50k-75k,Rural,Native,Food,0.0572666666666666,0.1478666666666666,0.0084678311111111,5000,0,0.0
50-65,Male,50k-75k,Rural,Native,Health,0.03295,0.08335,0.0027463825,5000,0,0.0
50-65,Male,50k-75k,Rural,Native,Technology,0.03765,0.150575,0.00566914875,5000,0,0.0
50-65,Male,50k-75k,Rural,Native,Travel,0.0272,0.3722,0.0101238399999999,5000,0,0.0
50-65,Male,50k-75k,Rural,Text,Fashion,0.047625,0.2627,0.0125110875,5000,0,0.0
50-65,Male,50k-75k,Rural,Text,Finance,0.0293666666666666,0.2192333333333333,0.0064381522222222,5000,0,0.0
50-65,Male,50k-75k,Rural,Text,Food,0.0523333333333333,0.2245333333333333,0.0117505777777777,5000,0,0.0
50-65,Male,50k-75k,Rural,Text,Health,0.0577333333333333,0.1740333333333333,0.0100475244444444,5000,0,0.0
50-65,Male,50k-75k,Rural,Text,Technology,0.06645,0.26895,0.0178717275,5000,0,0.0
50-65,Male,50k-75k,Rural,Text,Travel,0.0512666666666666,0.1795166666666666,0.0092032211111111,5000,0,0.0
50-65,Male,50k-75k,Rural,Video,Fashion,0.04995,0.1673333333333333,0.0083583,5000,0,0.0
50-65,Male,50k-75k,Rural,Video,Finance,0.0601499999999999,0.2249,0.0135277349999999,5000,0,0.0
50-65,Male,50k-75k,Rural,Video,Food,0.0482,0.27585,0.0132959699999999,5000,0,0.0
50-65,Male,50k-75k,Rural,Video,Health,0.0467666666666666,0.1598666666666666,0.0074764311111111,5000,0,0.0
50-65,Male,50k-75k,Rural,Video,Technology,0.0748,0.0814,0.00608872,5000,0,0.0
50-65,Male,50k-75k,Suburban,Banner,Fashion,0.0445249999999999,0.18725,0.0083373062499999,5000,0,0.0
50-65,Male,50k-75k,Suburban,Banner,Finance,0.0592428571428571,0.1828285714285714,0.0108312869387755,5000,0,0.0
50-65,Male,50k-75k,Suburban,Banner,Food,0.0544333333333333,0.4212666666666667,0.0229309488888888,5000,5000,114.65474444444399
50-65,Male,50k-75k,Suburban,Banner,Health,0.0625,0.13322,0.00832625,5000,0,0.0
50-65,Male,50k-75k,Suburban,Banner,Technology,0.0535666666666666,0.1546333333333333,0.0082831922222222,5000,0,0.0
50-65,Male,50k-75k,Suburban,Banner,Travel,0.0648833333333333,0.2159166666666666,0.0140093930555555,5000,0,0.0
50-65,Male,50k-75k,Suburban,Native,Fashion,0.068425,0.16345,0.01118406625,5000,0,0.0
50-65,Male,50k-75k,Suburban,Native,Finance,0.0398,0.1452666666666666,0.0057816133333333,5000,0,0.0
50-65,Male,50k-75k,Suburban,Native,Food,0.0573749999999999,0.170275,0.009769528125,5000,0,0.0
50-65,Male,50k-75k,Suburban,Native,Health,0.0531333333333333,0.2326666666666666,0.0123623555555555,5000,0,0.0
50-65,Male,50k-75k,Suburban,Native,Technology,0.0345,0.343,0.0118335,5000,0,0.0
50-65,Male,50k-75k,Suburban,Native,Travel,0.0453999999999999,0.16805,0.0076294699999999,5000,0,0.0
50-65,Male,50k-75k,Suburban,Text,Fashion,0.0514,0.1740166666666666,0.0089444566666666,5000,0,0.0
50-65,Male,50k-75k,Suburban,Text,Finance,0.0771,0.0806,0.00621426,5000,0,0.0
50-65,Male,50k-75k,Suburban,Text,Food,0.0197,0.179475,0.0035356574999999,5000,0,0.0
50-65,Male,50k-75k,Suburban,Text,Health,0.0572,0.2180166666666666,0.0124705533333333,5000,0,0.0
50-65,Male,50k-75k,Suburban,Text,Technology,0.03305,0.17575,0.0058085375,5000,0,0.0
50-65,Male,50k-75k,Suburban,Text,Travel,0.0487,0.1344999999999999,0.0065501499999999,5000,0,0.0
50-65,Male,50k-75k,Suburban,Video,Fashion,0.0468,0.138425,0.00647829,5000,0,0.0
50-65,Male,50k-75k,Suburban,Video,Finance,0.0526,0.3019,0.01587994,5000,0,0.0
50-65,Male,50k-75k,Suburban,Video,Food,0.0401666666666666,0.2002,0.0080413666666666,5000,0,0.0
50-65,Male,50k-75k,Suburban,Video,Health,0.0549,0.2618333333333333,0.01437465,5000,0,0.0
50-65,Male,50k-75k,Suburban,Video,Technology,0.06325,0.10085,0.0063787624999999,5000,0,0.0
50-65,Male,50k-75k,Suburban,Video,Travel,0.0506249999999999,0.1321,0.0066875624999999,5000,0,0.0
50-65,Male,50k-75k,Urban,Banner,Fashion,0.0453666666666666,0.1873,0.0084971766666666,5000,0,0.0
50-65,Male,50k-75k,Urban,Banner,Finance,0.0155,0.3276,0.0050778,5000,0,0.0
50-65,Male,50k-75k,Urban,Banner,Food,0.0481857142857142,0.1809857142857143,0.0087209259183673,5000,0,0.0
50-65,Male,50k-75k,Urban,Banner,Health,0.0613333333333333,0.2019,0.0123831999999999,5000,0,0.0
50-65,Male,50k-75k,Urban,Banner,Technology,0.0578,0.24405,0.01410609,5000,0,0.0
50-65,Male,50k-75k,Urban,Banner,Travel,0.0511,0.2718,0.0138889799999999,5000,0,0.0
50-65,Male,50k-75k,Urban,Native,Fashion,0.0395999999999999,0.1962499999999999,0.0077714999999999,5000,0,0.0
50-65,Male,50k-75k,Urban,Native,Finance,0.02975,0.0997,0.002966075,5000,0,0.0
50-65,Male,50k-75k,Urban,Native,Food,0.0448999999999999,0.1885166666666666,0.0084643983333333,5000,0,0.0
50-65,Male,50k-75k,Urban,Native,Health,0.05275,0.07725,0.0040749375,5000,0,0.0
50-65,Male,50k-75k,Urban,Native,Technology,0.03055,0.1962,0.00599391,5000,0,0.0
50-65,Male,50k-75k,Urban,Native,Travel,0.0465,0.16685,0.007758525,5000,0,0.0
50-65,Male,50k-75k,Urban,Text,Fashion,0.0677333333333333,0.2392333333333333,0.0162040711111111,5000,0,0.0
50-65,Male,50k-75k,Urban,Text,Finance,0.04375,0.30015,0.0131315625,5000,0,0.0
50-65,Male,50k-75k,Urban,Text,Food,0.050475,0.173025,0.008733436875,5000,0,0.0
50-65,Male,50k-75k,Urban,Text,Health,0.0503,0.1528749999999999,0.0076896124999999,5000,0,0.0
50-65,Male,50k-75k,Urban,Text,Technology,0.0451,0.2202,0.00993102,5000,0,0.0
50-65,Male,50k-75k,Urban,Text,Travel,0.0839,0.3894,0.03267066,5000,5000,163.3533
50-65,Male,50k-75k,Urban,Video,Fashion,0.05192,0.15406,0.0079987952,5000,0,0.0
50-65,Male,50k-75k,Urban,Video,Finance,0.0642,0.1678666666666667,0.01077704,5000,0,0.0
50-65,Male,50k-75k,Urban,Video,Food,0.060725,0.085025,0.005163143125,5000,0,0.0
50-65,Male,50k-75k,Urban,Video,Health,0.05135,0.242675,0.01246136125,5000,0,0.0
50-65,Male,50k-75k,Urban,Video,Technology,0.03634,0.1855,0.0067410699999999,5000,0,0.0
50-65,Male,50k-75k,Urban,Video,Travel,0.0580285714285714,0.2370857142857143,0.0137577453061224,5000,0,0.0
50-65,Male,75k-100k,Rural,Banner,Health,0.0792,0.0394,0.00312048,5000,0,0.0
50-65,Male,75k-100k,Rural,Banner,Technology,0.0335,0.3038,0.0101773,5000,0,0.0
50-65,Male,75k-100k,Rural,Native,Food,0.06495,0.2046,0.0132887699999999,5000,0,0.0
50-65,Male,75k-100k,Rural,Native,Technology,0.0547,0.1407,0.00769629,5000,0,0.0
50-65,Male,75k-100k,Rural,Native,Travel,0.0688,0.1262,0.00868256,5000,0,0.0
50-65,Male,75k-100k,Rural,Text,Technology,0.0499,0.2956,0.0147504399999999,5000,0,0.0
50-65,Male,75k-100k,Rural,Video,Fashion,0.06175,0.1261999999999999,0.0077928499999999,5000,0,0.0
50-65,Male,75k-100k,Rural,Video,Food,0.0777,0.164,0.0127428,5000,0,0.0
50-65,Male,75k-100k,Suburban,Banner,Fashion,0.041375,0.13845,0.00572836875,5000,0,0.0
50-65,Male,75k-100k,Suburban,Banner,Finance,0.0728,0.2518,0.01833104,5000,5000,91.6552
50-65,Male,75k-100k,Suburban,Banner,Food,0.0745,0.1638,0.0122031,5000,0,0.0
50-65,Male,75k-100k,Suburban,Banner,Technology,0.0483,0.0923,0.00445809,5000,0,0.0
50-65,Male,75k-100k,Suburban,Native,Fashion,0.0187,0.1345,0.00251515,5000,0,0.0
50-65,Male,75k-100k,Suburban,Native,Finance,0.03745,0.25975,0.0097276375,5000,0,0.0
50-65,Male,75k-100k,Suburban,Native,Food,0.0445,0.12645,0.005627025,5000,0,0.0
50-65,Male,75k-100k,Suburban,Native,Travel,0.0218,0.1281,0.00279258,5000,0,0.0
50-65,Male,75k-100k,Suburban,Text,Finance,0.0538,0.3498,0.01881924,5000,5000,94.09620000000001
50-65,Male,75k-100k,Suburban,Video,Fashion,0.0299499999999999,0.1806,0.00540897,5000,0,0.0
50-65,Male,75k-100k,Suburban,Video,Finance,0.0608,0.0979,0.00595232,5000,0,0.0
50-65,Male,75k-100k,Suburban,Video,Health,0.0306,0.1329,0.0040667399999999,5000,0,0.0
50-65,Male,75k-100k,Urban,Banner,Finance,0.0549,0.24225,0.013299525,5000,0,0.0
50-65,Male,75k-100k,Urban,Banner,Health,0.0561,0.1131,0.00634491,5000,0,0.0
50-65,Male,75k-100k,Urban,Banner,Technology,0.0,0.1993,0.0,5000,0,0.0
50-65,Male,75k-100k,Urban,Native,Fashion,0.0525,0.0966,0.0050715,5000,0,0.0
50-65,Male,75k-100k,Urban,Native,Health,0.0772,0.0528,0.00407616,5000,0,0.0
50-65,Male,75k-100k,Urban,Native,Technology,0.05125,0.2284,0.0117054999999999,5000,0,0.0
50-65,Male,75k-100k,Urban,Native,Travel,0.0492,0.172,0.0084624,5000,0,0.0
50-65,Male,75k-100k,Urban,Text,Finance,0.0473,0.2645,0.01251085,5000,0,0.0
50-65,Male,75k-100k,Urban,Text,Health,0.0447,0.2989,0.0133608299999999,5000,0,0.0
50-65,Male,75k-100k,Urban,Text,Travel,0.0496,0.1715,0.0085064,5000,0,0.0
50-65,Male,75k-100k,Urban,Video,Fashion,0.0615333333333333,0.1873333333333333,0.0115272444444444,5000,0,0.0
50-65,Male,75k-100k,Urban,Video,Finance,0.0607,0.1153,0.00699871,5000,0,0.0
50-65,Male,75k-100k,Urban,Video,Food,0.0288,0.3868,0.01113984,5000,0,0.0
50-65,Male,75k-100k,Urban,Video,Health,0.0362666666666666,0.2224333333333333,0.0080669155555555,5000,0,0.0
50-65,Male,75k-100k,Urban,Video,Technology,0.0286,0.1196,0.00342056,5000,0,0.0
50-65,Male,75k-100k,Urban,Video,Travel,0.0393,0.1459,0.00573387,5000,0,0.0
50-65,Male,100k+,Rural,Native,Food,0.0454,0.0986,0.00447644,5000,0,0.0
50-65,Male,100k+,Suburban,Banner,Fashion,0.04295,0.18855,0.0080982225,5000,0,0.0
50-65,Male,100k+,Suburban,Banner,Travel,0.0404,0.1235,0.0049894,5000,0,0.0
50-65,Male,100k+,Urban,Banner,Food,0.0257999999999999,0.1777,0.0045846599999999,5000,0,0.0
50-65,Other,0-25k,Rural,Banner,Fashion,0.0294,0.0806,0.00236964,5000,0,0.0
50-65,Other,0-25k,Rural,Banner,Finance,0.0536,0.123,0.0065928,5000,0,0.0
50-65,Other,0-25k,Rural,Banner,Travel,0.0659,0.1278,0.00842202,5000,0,0.0
50-65,Other,0-25k,Rural,Text,Fashion,0.0576,0.0851,0.00490176,5000,0,0.0
50-65,Other,0-25k,Rural,Text,Finance,0.0313,0.2135,0.00668255,5000,0,0.0
50-65,Other,0-25k,Rural,Video,Technology,0.0705,0.0872,0.0061476,5000,0,0.0
50-65,Other,0-25k,Rural,Video,Travel,0.0848,0.1635,0.0138648,5000,0,0.0
50-65,Other,0-25k,Suburban,Banner,Travel,0.0515,0.0312,0.0016067999999999,5000,0,0.0
50-65,Other,0-25k,Suburban,Native,Finance,0.0319,0.1095,0.0034930499999999,5000,0,0.0
50-65,Other,0-25k,Suburban,Native,Health,0.0944,0.1959,0.01849296,5000,5000,92.4648
50-65,Other,0-25k,Suburban,Text,Technology,0.0214,0.1429,0.00305806,5000,0,0.0
50-65,Other,0-25k,Suburban,Video,Food,0.0277,0.1938,0.00536826,5000,0,0.0
50-65,Other,0-25k,Suburban,Video,Technology,0.0556,0.4229,0.0235132399999999,5000,5000,117.5661999999995
50-65,Other,0-25k,Urban,Banner,Food,0.0433,0.133,0.0057589,5000,0,0.0
50-65,Other,0-25k,Urban,Banner,Health,0.0395,0.2963,0.01170385,5000,0,0.0
50-65,Other,0-25k,Urban,Native,Food,0.076,0.3207,0.0243731999999999,5000,5000,121.8659999999995
50-65,Other,0-25k,Urban,Text,Fashion,0.0295,0.0911,0.00268745,5000,0,0.0
50-65,Other,25k-50k,Rural,Banner,Food,0.0792,0.0924,0.00731808,5000,0,0.0
50-65,Other,25k-50k,Rural,Banner,Technology,0.04245,0.21605,0.0091713225,5000,0,0.0
50-65,Other,25k-50k,Rural,Banner,Travel,0.0342,0.0717,0.00245214,5000,0,0.0
50-65,Other,25k-50k,Rural,Native,Technology,0.0764,0.2908,0.02221712,5000,5000,111.0856
50-65,Other,25k-50k,Rural,Text,Food,0.06445,0.30575,0.0197055875,5000,5000,98.5279375
50-65,Other,25k-50k,Rural,Text,Health,0.063,0.3532,0.0222516,5000,5000,111.258
50-65,Other,25k-50k,Rural,Text,Technology,0.0456,0.2077,0.00947112,5000,0,0.0
50-65,Other,25k-50k,Rural,Video,Fashion,0.0409999999999999,0.22155,0.00908355,5000,0,0.0
50-65,Other,25k-50k,Rural,Video,Health,0.0617,0.1165,0.00718805,5000,0,0.0
50-65,Other,25k-50k,Rural,Video,Technology,0.0448,0.2773,0.01242304,5000,0,0.0
50-65,Other,25k-50k,Suburban,Banner,Fashion,0.03615,0.165,0.00596475,5000,0,0.0
50-65,Other,25k-50k,Suburban,Banner,Food,0.0424,0.2234,0.00947216,5000,0,0.0
50-65,Other,25k-50k,Suburban,Banner,Technology,0.0389,0.1706,0.0066363399999999,5000,0,0.0
50-65,Other,25k-50k,Suburban,Native,Finance,0.0535,0.0734,0.0039269,5000,0,0.0
50-65,Other,25k-50k,Suburban,Native,Food,0.033,0.2466,0.0081378,5000,0,0.0
50-65,Other,25k-50k,Suburban,Native,Health,0.0799,0.1908,0.01524492,5000,0,0.0
50-65,Other,25k-50k,Suburban,Native,Technology,0.0622,0.2591,0.0161160199999999,5000,0,0.0
50-65,Other,25k-50k,Suburban,Text,Finance,0.0749,0.1508,0.0112949199999999,5000,0,0.0
50-65,Other,25k-50k,Suburban,Text,Food,0.0676,0.0625,0.004225,5000,0,0.0
50-65,Other,25k-50k,Suburban,Text,Health,0.06295,0.1808,0.01138136,5000,0,0.0
50-65,Other,25k-50k,Suburban,Text,Technology,0.0673,0.3364,0.02263972,5000,5000,113.1986
50-65,Other,25k-50k,Suburban,Text,Travel,0.03155,0.3555,0.011216025,5000,0,0.0
50-65,Other,25k-50k,Suburban,Video,Finance,0.0853,0.1028,0.00876884,5000,0,0.0
50-65,Other,25k-50k,Suburban,Video,Health,0.0739,0.1413,0.01044207,5000,0,0.0
50-65,Other,25k-50k,Urban,Banner,Health,0.0836,0.1114,0.00931304,5000,0,0.0
50-65,Other,25k-50k,Urban,Banner,Travel,0.0778,0.2364,0.01839192,5000,5000,91.9596
50-65,Other,25k-50k,Urban,Native,Food,0.0385,0.3809,0.01466465,5000,0,0.0
50-65,Other,25k-50k,Urban,Native,Health,0.0624,0.1024,0.00638976,5000,0,0.0
50-65,Other,25k-50k,Urban,Native,Technology,0.0182,0.0648,0.00117936,5000,0,0.0
50-65,Other,25k-50k,Urban,Native,Travel,0.0166,0.0363,0.00060258,5000,0,0.0
50-65,Other,25k-50k,Urban,Text,Finance,0.0388499999999999,0.2911,0.0113092349999999,5000,0,0.0
