Age,Gender,Income,Location,Ad Type,Ad Topic,Ad Placement,Clicks,Click Time,Conversion Rate,CTR
30,Female,33372.12,Suburban,Video,Health,Search Engine,6,2023-05-12 20:45:56.924355,0.205,0.0815
54,Male,43350.09,Urban,Text,Health,Search Engine,7,2024-04-18 20:45:56.924355,0.0948,0.0419
56,Female,-8999.36,Urban,Banner,Health,Social Media,7,2024-03-22 20:45:56.924355,0.1341,0.0655
21,Other,22771.94,Rural,Text,Travel,Website,1,2023-12-04 20:45:56.924355,0.1148,0.019
21,Male,48695.82,Urban,Native,Health,Website,5,2023-11-18 20:45:56.924355,0.0472,0.0379
25,Female,80673.9,Suburban,Video,Fashion,Search Engine,6,2023-09-15 20:45:56.924355,0.1469,0.0741
-3,Male,63241.24,Suburban,Video,Fashion,Website,5,2024-01-23 20:45:56.924355,0.0895,0.0288
38,Female,21724.1,Suburban,Video,Finance,Social Media,5,2023-06-28 20:45:56.924355,0.2857,0.0465
43,Male,71801.77,Urban,Native,Travel,Search Engine,1,2024-04-12 20:45:56.924355,0.1553,0.0729
51,Male,53905.3,Rural,Video,Health,Search Engine,6,2023-10-24 20:45:56.924355,0.1238,0.0468
23,Female,59227.83,Urban,Video,Finance,Website,2,2024-01-17 20:45:56.924355,0.4993,0.0607
66,Other,23949.56,Suburban,Text,Food,Search Engine,1,2024-04-14 20:45:56.924355,0.0973,0.0525
14,Female,72345.62,Suburban,Native,Travel,Social Media,3,2024-03-19 20:45:56.924355,0.2162,0.0462
15,Male,28649.11,Suburban,Native,Travel,Social Media,7,2023-07-06 20:45:56.924355,0.09,0.0566
52,Female,18901.0,Rural,Banner,Food,Social Media,3,2024-03-19 20:45:56.924355,0.0846,0.0608
20,Male,45511.27,Urban,Text,Finance,Website,4,2023-10-04 20:45:56.924355,0.1571,0.0772
35,Female,61333.06,Urban,Text,Technology,Social Media,7,2023-10-09 20:45:56.924355,0.2112,0.0782
37,Female,13892.81,Suburban,Native,Health,Website,7,2023-09-29 20:45:56.924355,0.3745,0.0192
37,Female,55183.59,Rural,Native,Food,Website,3,2023-08-25 20:45:56.924355,0.2347,0.0645
40,Male,72210.02,Urban,Text,Health,Website,4,2024-04-15 20:45:56.924355,0.5676,0.022
25,Male,10223.68,Suburban,Text,Finance,Website,1,2024-02-15 20:45:56.924355,0.1671,0.0316
33,Male,23990.25,Suburban,Native,Fashion,Social Media,6,2024-02-26 20:45:56.924355,0.2305,0.038
-7,Female,68968.72,Urban,Banner,Finance,Website,3,2023-04-24 20:45:56.924355,0.3226,0.037
41,Female,47909.56,Urban,Text,Travel,Social Media,4,2024-02-26 20:45:56.924355,0.1598,0.0195
-6,Male,47290.69,Rural,Native,Finance,Social Media,4,2023-10-11 20:45:56.924355,0.4843,0.0888
38,Female,65689.47,Urban,Text,Health,Search Engine,5,2023-10-06 20:45:56.924355,0.113,0.0697
38,Female,43734.93,Urban,Native,Fashion,Search Engine,6,2023-08-24 20:45:56.924355,0.0601,0.0025
56,Male,15763.27,Urban,Video,Travel,Search Engine,9,2023-11-02 20:45:56.924355,0.1445,0.029
58,Female,46020.67,Suburban,Text,Health,Search Engine,3,2023-12-17 20:45:56.924355,0.1412,0.0339
47,Female,44549.45,Suburban,Native,Technology,Website,5,2024-03-17 20:45:56.924355,0.1833,0.0464
48,Female,80901.55,Suburban,Text,Health,Search Engine,3,2023-05-10 20:45:56.924355,0.2862,0.0748
39,Female,24653.55,Urban,Banner,Finance,Website,5,2023-10-11 20:45:56.924355,0.0971,0.0584
26,Male,83839.27,Rural,Native,Technology,Social Media,6,2023-05-18 20:45:56.924355,0.1365,0.0421
19,Female,54343.08,Urban,Text,Travel,Website,7,2024-04-19 20:45:56.924355,0.0602,0.0296
25,Male,94051.77,Suburban,Banner,Technology,Search Engine,4,2023-09-02 20:45:56.924355,0.2794,0.046
60,Male,79968.0,Rural,Native,Food,Search Engine,5,2024-02-24 20:45:56.924355,0.0667,0.126
39,Male,61007.39,Urban,Video,Health,Search Engine,4,2023-07-24 20:45:56.924355,0.0304,0.0485
29,Female,76803.55,Rural,Native,Food,Social Media,9,2023-05-08 20:45:56.924355,0.3165,0.0807
30,Other,79088.52,Rural,Native,Technology,Social Media,4,2023-09-25 20:45:56.924355,0.0275,0.0458
38,Other,11340.03,Urban,Video,Finance,Website,4,2023-09-07 20:45:56.924355,0.1968,0.0549
31,Male,52400.9,Urban,Text,Health,Search Engine,3,2024-02-12 20:45:56.924355,0.0939,0.0311
45,Female,31118.71,Suburban,Banner,Fashion,Search Engine,3,2023-10-02 20:45:56.924355,0.1423,0.0523
13,Male,42005.12,Suburban,Video,Travel,Website,6,2023-09-06 20:45:56.924355,0.2373,0.061
22,Male,65145.91,Suburban,Native,Travel,Website,10,2023-12-12 20:45:56.924355,0.2574,0.0539
5,Female,49420.15,Suburban,Native,Technology,Website,8,2023-12-14 20:45:56.924355,0.467,0.0945
41,Female,59960.65,Urban,Text,Health,Website,7,2024-01-15 20:45:56.924355,0.0571,0.0415
45,Male,59963.73,Urban,Video,Finance,Website,4,2024-03-19 20:45:56.924355,0.1603,0.0282
45,Male,62178.12,Rural,Text,Travel,Website,7,2023-06-12 20:45:56.924355,0.152,0.0404
30,Female,54431.38,Rural,Banner,Fashion,Social Media,6,2023-10-30 20:45:56.925450,0.3247,0.087
51,Female,106919.93,Suburban,Text,Food,Website,8,2023-06-06 20:45:56.925450,0.1249,0.0284
22,Female,43009.11,Suburban,Banner,Fashion,Search Engine,7,2024-01-28 20:45:56.925450,0.159,0.0189
26,Female,57796.53,Rural,Text,Technology,Social Media,7,2024-01-19 20:45:56.925450,0.3654,0.0385
52,Male,23777.64,Suburban,Banner,Food,Search Engine,4,2024-02-29 20:45:56.925450,0.0351,0.0601
-4,Male,20100.61,Urban,Native,Food,Social Media,5,2024-04-05 20:45:56.925450,0.3294,0.0652
58,Female,80847.56,Suburban,Video,Finance,Search Engine,4,2023-09-25 20:45:56.925450,0.1074,0.0075
56,Female,58710.68,Suburban,Native,Travel,Website,6,2024-04-03 20:45:56.925450,0.1271,0.0393
46,Female,44665.48,Urban,Text,Fashion,Search Engine,4,2023-11-27 20:45:56.925450,0.2453,0.0287
37,Male,36071.15,Urban,Video,Technology,Website,5,2023-11-10 20:45:56.925450,0.3863,0.0665
47,Male,49369.3,Rural,Banner,Fashion,Search Engine,5,2023-07-02 20:45:56.925450,0.1914,0.0631
10,Female,48631.09,Rural,Banner,Food,Website,6,2023-06-22 20:45:56.925450,0.0926,0.0315
39,Female,75609.35,Urban,Banner,Finance,Website,1,2024-01-29 20:45:56.925450,0.4145,0.0652
55,Male,43046.99,Rural,Banner,Technology,Website,5,2023-08-31 20:45:56.925450,0.1554,0.0356
47,Female,57359.33,Urban,Video,Technology,Website,1,2023-10-22 20:45:56.925450,0.2406,0.0189
27,Male,10846.09,Rural,Text,Travel,Search Engine,9,2024-01-12 20:45:56.925450,0.2906,0.0649
37,Female,18928.38,Urban,Video,Finance,Social Media,4,2023-05-28 20:45:56.925450,0.1116,0.0854
26,Male,56001.24,Suburban,Video,Food,Search Engine,10,2023-12-09 20:45:56.925450,0.1897,0.0733
24,Male,29922.99,Rural,Text,Technology,Website,6,2023-12-25 20:45:56.925450,0.3722,0.0379
17,Male,51502.48,Suburban,Video,Travel,Search Engine,5,2023-11-26 20:45:56.925450,0.1736,0.0545
45,Male,50474.49,Rural,Native,Fashion,Search Engine,8,2023-07-27 20:45:56.925450,0.3037,0.0611
20,Male,86091.99,Rural,Video,Technology,Website,1,2024-02-01 20:45:56.925450,0.0746,0.078
16,Male,31092.41,Suburban,Banner,Finance,Social Media,5,2023-05-01 20:45:56.925450,0.1323,0.0572
49,Male,45996.73,Suburban,Native,Food,Search Engine,6,2023-08-09 20:45:56.925450,0.1284,0.0841
20,Female,93228.74,Urban,Video,Technology,Search Engine,5,2024-02-06 20:45:56.925450,0.0382,0.0642
21,Male,30437.75,Suburban,Banner,Health,Website,5,2023-12-22 20:45:56.925450,0.2126,0.0407
37,Female,29484.28,Rural,Video,Travel,Website,2,2023-12-09 20:45:56.925450,0.3038,0.0749
14,Male,56457.85,Rural,Banner,Finance,Website,6,2023-10-03 20:45:56.925450,0.367,0.0634
50,Female,48687.08,Suburban,Native,Technology,Social Media,6,2024-01-19 20:45:56.925450,0.2358,0.0451
33,Female,39247.35,Rural,Native,Finance,Social Media,7,2023-08-21 20:45:56.925450,0.1259,0.0819
60,Male,39827.77,Rural,Video,Travel,Website,7,2023-08-15 20:45:56.925450,0.4662,0.0437
30,Male,92304.85,Urban,Text,Fashion,Search Engine,6,2024-02-03 20:45:56.925450,0.0784,0.0551
30,Male,40516.23,Suburban,Text,Food,Social Media,3,2023-09-17 20:45:56.925450,0.1299,0.0391
8,Male,68671.89,Suburban,Text,Technology,Social Media,6,2024-01-24 20:45:56.925450,0.1547,0.039
41,Male,31596.35,Urban,Banner,Food,Search Engine,9,2024-01-20 20:45:56.925450,0.2705,0.0267
54,Other,18948.64,Suburban,Video,Food,Website,7,2023-04-24 20:45:56.925450,0.1938,0.0277
27,Male,33500.66,Rural,Text,Technology,Social Media,6,2023-11-01 20:45:56.925450,0.0962,0.0442
50,Female,44464.33,Rural,Native,Food,Social Media,8,2024-03-08 20:45:56.925450,0.1087,0.0581
37,Male,57909.51,Urban,Banner,Fashion,Social Media,6,2023-10-25 20:45:56.925450,0.1817,0.0903
22,Female,-256.01,Rural,Banner,Technology,Search Engine,7,2023-06-02 20:45:56.925450,0.201,0.0492
41,Other,39624.99,Suburban,Banner,Food,Social Media,6,2024-03-28 20:45:56.925450,0.1592,0.0608
39,Female,84966.5,Suburban,Native,Fashion,Social Media,9,2024-02-14 20:45:56.925450,0.1473,0.0148
23,Female,19598.66,Suburban,Video,Travel,Website,7,2023-04-25 20:45:56.925450,0.0942,0.028
60,Male,104332.88,Suburban,Banner,Fashion,Social Media,5,2023-05-24 20:45:56.925450,0.2454,0.0515
38,Female,42059.37,Urban,Native,Finance,Search Engine,4,2023-11-26 20:45:56.925450,0.1007,0.0654
39,Male,33132.22,Suburban,Native,Health,Social Media,3,2024-04-03 20:45:56.925450,0.2543,0.0442
35,Other,98544.57,Rural,Text,Health,Search Engine,5,2023-12-01 20:45:56.925450,0.3979,0.0396
44,Male,55953.92,Suburban,Native,Finance,Social Media,4,2023-09-28 20:45:56.925450,0.1225,0.0238
45,Other,22001.27,Suburban,Text,Technology,Social Media,9,2023-11-08 20:45:56.925450,0.1564,0.0752
30,Female,68663.22,Suburban,Native,Health,Website,5,2023-09-28 20:45:56.925450,0.3434,0.0549
52,Male,36802.31,Rural,Native,Food,Website,6,2023-09-24 20:45:56.925450,0.2629,0.0465
32,Female,64094.01,Suburban,Banner,Health,Social Media,8,2023-07-04 20:45:56.925450,0.0514,0.0534
44,Male,59234.33,Urban,Banner,Finance,Search Engine,11,2023-05-07 20:45:56.925450,0.3539,0.0262
46,Male,74098.44,Suburban,Text,Fashion,Social Media,5,2023-07-10 20:45:56.925450,0.2373,0.0713
58,Male,40799.97,Suburban,Text,Travel,Search Engine,2,2024-01-16 20:45:56.925450,0.2024,0.0288
16,Male,65925.39,Suburban,Native,Fashion,Social Media,3,2023-05-06 20:45:56.925450,0.0406,0.0617
25,Female,79636.88,Suburban,Text,Health,Social Media,3,2024-03-22 20:45:56.925450,0.214,0.0605
44,Male,58017.69,Suburban,Video,Food,Website,9,2023-09-19 20:45:56.925450,0.1692,0.0255
39,Other,41926.96,Urban,Text,Technology,Website,2,2023-05-26 20:45:56.925450,0.2617,0.0579
22,Male,86824.63,Rural,Text,Health,Search Engine,9,2023-10-11 20:45:56.925450,0.1044,0.0733
31,Male,46791.39,Suburban,Text,Health,Website,1,2024-02-22 20:45:56.925450,0.1558,0.0295
24,Male,51983.29,Urban,Text,Finance,Social Media,7,2023-06-10 20:45:56.925450,0.1065,0.0422
11,Female,59256.77,Suburban,Banner,Health,Search Engine,5,2023-07-16 20:45:56.925450,0.276,0.0282
61,Other,31912.93,Suburban,Text,Travel,Search Engine,6,2023-11-19 20:45:56.925450,0.1173,0.0231
17,Male,32167.76,Suburban,Text,Finance,Website,3,2023-10-14 20:45:56.925450,0.3816,0.0416
29,Male,58631.44,Suburban,Text,Fashion,Social Media,7,2023-12-03 20:45:56.925450,0.0123,0.0419
29,Male,76651.38,Suburban,Video,Food,Search Engine,5,2023-08-08 20:45:56.925450,0.2587,0.0291
42,Male,88528.22,Suburban,Video,Health,Social Media,4,2024-04-15 20:45:56.925450,0.2736,0.0463
9,Male,36228.54,Suburban,Native,Finance,Website,2,2023-07-13 20:45:56.925450,0.2602,0.0573
28,Female,56642.75,Rural,Text,Technology,Search Engine,9,2023-07-07 20:45:56.925450,0.0981,0.0684
42,Other,45172.91,Rural,Native,Fashion,Website,6,2023-08-03 20:45:56.925450,0.3145,0.029
33,Other,71825.79,Rural,Native,Technology,Social Media,6,2024-03-14 20:45:56.925450,0.1171,0.0447
31,Other,72873.32,Urban,Banner,Technology,Website,5,2023-07-26 20:45:56.925450,0.0216,0.0569
37,Male,20112.23,Rural,Text,Food,Search Engine,4,2024-01-04 20:45:56.925450,0.0336,0.0159
50,Female,58452.65,Urban,Text,Health,Search Engine,3,2024-03-15 20:45:56.925450,0.2914,0.0345
29,Male,42045.72,Rural,Video,Finance,Social Media,1,2023-07-05 20:45:56.925450,0.1233,0.0666
18,Male,62133.74,Rural,Banner,Health,Social Media,2,2023-10-21 20:45:56.925450,0.1461,0.0424
28,Female,53633.89,Urban,Native,Food,Social Media,6,2023-11-08 20:45:56.925450,0.2199,0.0545
27,Other,49442.41,Suburban,Text,Fashion,Search Engine,6,2024-03-11 20:45:56.925450,0.1536,0.0478
27,Other,35755.29,Rural,Banner,Travel,Search Engine,6,2023-10-18 20:45:56.925450,0.0833,0.0586
29,Male,65547.0,Suburban,Text,Health,Social Media,2,2024-01-22 20:45:56.925450,0.1044,0.0187
7,Male,43258.06,Suburban,Banner,Finance,Search Engine,3,2023-10-09 20:45:56.925450,0.1546,0.0971
18,Male,48360.45,Suburban,Video,Finance,Social Media,9,2023-12-26 20:45:56.925450,0.1958,0.0582
40,Other,57719.59,Urban,Text,Health,Search Engine,4,2024-03-24 20:45:56.925450,0.1121,0.0365
31,Male,50394.92,Urban,Banner,Technology,Social Media,4,2023-11-08 20:45:56.925450,0.1609,0.0963
8,Female,65677.94,Suburban,Banner,Finance,Website,6,2023-12-31 20:45:56.925450,0.3147,0.0571
49,Female,72108.39,Urban,Banner,Technology,Website,5,2023-12-22 20:45:56.925450,0.0584,0.054
13,Male,49014.95,Rural,Text,Technology,Social Media,4,2023-04-24 20:45:56.925450,0.1393,0.0433
47,Male,27633.04,Urban,Text,Food,Website,4,2023-12-21 20:45:56.925450,0.1757,0.0501
40,Male,90915.43,Rural,Video,Finance,Website,4,2024-04-14 20:45:56.925450,0.293,0.0604
17,Female,78881.07,Rural,Banner,Food,Search Engine,10,2023-04-25 20:45:56.925450,0.1877,0.0793
16,Male,78176.92,Urban,Banner,Technology,Social Media,5,2024-02-29 20:45:56.925450,0.4309,0.0463
32,Female,42987.91,Suburban,Video,Travel,Search Engine,4,2023-10-20 20:45:56.925450,0.3454,0.041
62,Female,68838.1,Urban,Video,Health,Search Engine,4,2023-07-14 20:45:56.925450,0.3572,0.0521
47,Male,40966.14,Rural,Banner,Fashion,Social Media,11,2023-10-15 20:45:56.925450,0.1159,0.0679
18,Male,49536.23,Suburban,Banner,Travel,Search Engine,3,2023-11-25 20:45:56.925450,0.1099,0.0137
47,Female,45377.02,Urban,Native,Health,Social Media,2,2024-01-01 20:45:56.925450,0.2567,0.0287
3,Female,39385.78,Rural,Video,Technology,Website,4,2024-01-04 20:45:56.925450,0.2262,0.0553
38,Male,37805.94,Rural,Native,Health,Social Media,11,2023-08-05 20:45:56.925450,0.3863,0.0242
34,Female,81376.75,Suburban,Banner,Health,Search Engine,5,2023-08-04 20:45:56.925450,0.2363,0.0157
46,Female,48763.45,Suburban,Video,Travel,Search Engine,5,2023-12-15 20:45:56.925450,0.1946,0.0418
51,Male,42318.84,Suburban,Banner,Food,Search Engine,6,2023-09-04 20:45:56.925450,0.2385,0.0783
72,Male,47075.68,Urban,Banner,Finance,Search Engine,2,2023-12-15 20:45:56.925450,0.0477,0.06
-7,Male,35018.39,Urban,Native,Finance,Search Engine,1,2023-11-05 20:45:56.925450,0.1208,0.0555
19,Male,40631.18,Urban,Video,Technology,Website,9,2024-01-10 20:45:56.925450,0.1391,0.0544
50,Female,26531.38,Rural,Banner,Finance,Search Engine,7,2023-10-22 20:45:56.925450,0.0504,0.0562
49,Female,55522.96,Urban,Native,Technology,Social Media,11,2023-10-28 20:45:56.925450,0.4415,0.0385
47,Female,82936.88,Suburban,Native,Finance,Website,2,2024-01-14 20:45:56.925450,0.0359,0.0598
-2,Male,41260.21,Urban,Native,Finance,Search Engine,2,2023-09-12 20:45:56.925450,0.1252,0.0475
58,Female,62373.98,Suburban,Video,Fashion,Search Engine,4,2023-11-30 20:45:56.925450,0.1959,0.087
31,Male,60151.15,Rural,Native,Health,Social Media,3,2024-04-19 20:45:56.925450,0.1586,0.0492
65,Male,54187.87,Urban,Text,Food,Search Engine,4,2023-06-07 20:45:56.925450,0.0814,0.0643
34,Male,49853.44,Suburban,Native,Food,Website,9,2023-05-11 20:45:56.925450,0.3449,0.0262
42,Other,78317.73,Suburban,Video,Finance,Website,5,2024-01-05 20:45:56.925450,0.1373,0.0957
49,Male,77886.16,Rural,Text,Food,Search Engine,6,2023-05-24 20:45:56.925450,0.2035,0.0436
29,Male,26787.45,Rural,Banner,Technology,Website,0,2023-09-25 20:45:56.925450,0.2147,0.0313
1,Male,46148.83,Suburban,Video,Fashion,Social Media,7,2023-05-16 20:45:56.925450,0.1195,0.0739
43,Female,65721.3,Suburban,Banner,Food,Social Media,3,2024-01-10 20:45:56.925450,0.1353,0.0428
34,Female,47488.35,Rural,Video,Finance,Social Media,10,2023-06-08 20:45:56.925450,0.2514,0.0723
47,Female,64582.38,Urban,Native,Food,Website,9,2023-06-09 20:45:56.925450,0.3935,0.0421
33,Female,49235.93,Urban,Banner,Technology,Social Media,6,2023-06-02 20:45:56.925450,0.0836,0.0469
38,Female,67593.49,Suburban,Banner,Food,Website,0,2024-02-08 20:45:56.925450,0.1452,0.0601
40,Male,115331.97,Urban,Text,Technology,Social Media,3,2023-09-27 20:45:56.925450,0.1119,0.0515
29,Female,46854.36,Urban,Text,Fashion,Social Media,6,2023-06-16 20:45:56.925450,0.1202,0.1077
14,Female,75654.02,Suburban,Text,Food,Website,8,2024-04-11 20:45:56.925450,0.143,0.049
15,Female,45966.04,Urban,Banner,Food,Social Media,3,2023-10-14 20:45:56.925450,0.1361,0.0477
46,Male,50580.77,Urban,Text,Technology,Search Engine,6,2023-06-04 20:45:56.925450,0.0463,0.0299
34,Female,74131.13,Suburban,Native,Travel,Social Media,4,2023-08-22 20:45:56.925450,0.5336,0.0161
16,Female,60041.03,Urban,Banner,Technology,Website,6,2023-12-10 20:45:56.925450,0.2619,0.0408
60,Male,48483.82,Urban,Video,Health,Social Media,6,2023-04-28 20:45:56.925450,0.3465,0.0111
52,Male,38783.63,Rural,Text,Travel,Website,6,2023-04-26 20:45:56.925450,0.1446,0.0537
12,Female,327.56,Rural,Text,Technology,Search Engine,2,2023-07-04 20:45:56.925450,0.0829,0.0378
47,Male,65136.02,Urban,Text,Travel,Social Media,8,2023-12-28 20:45:56.925450,0.0767,0.0665
17,Male,85622.78,Rural,Banner,Health,Website,4,2023-11-27 20:45:56.925450,0.4431,0.0399
11,Male,83670.45,Rural,Banner,Technology,Search Engine,4,2023-08-13 20:45:56.925450,0.1012,0.0482
25,Male,27778.46,Rural,Banner,Travel,Search Engine,3,2023-05-13 20:45:56.925450,0.0692,0.0342
25,Other,56175.26,Suburban,Native,Food,Website,3,2023-09-09 20:45:56.925450,0.04,0.0668
18,Male,39387.38,Suburban,Native,Health,Search Engine,4,2023-09-19 20:45:56.925450,0.1578,0.07
33,Female,78827.53,Suburban,Banner,Finance,Website,3,2024-02-01 20:45:56.925450,0.1325,0.031
35,Female,51881.49,Suburban,Text,Travel,Social Media,6,2023-06-12 20:45:56.925450,0.0687,0.0467
20,Male,27019.02,Rural,Native,Fashion,Search Engine,4,2024-03-10 20:45:56.925450,0.282,0.0626
33,Female,85038.19,Rural,Banner,Health,Social Media,7,2023-09-19 20:45:56.925450,0.1661,0.0631
26,Female,73331.07,Rural,Native,Health,Website,4,2024-04-11 20:45:56.925450,0.0668,0.062
9,Female,38055.13,Rural,Video,Health,Website,5,2023-12-05 20:45:56.925450,0.2379,0.0568
34,Male,30708.16,Rural,Native,Food,Search Engine,4,2023-08-24 20:45:56.925450,0.0181,0.0629
20,Male,12337.36,Suburban,Video,Food,Website,6,2024-02-07 20:45:56.925450,0.2469,0.0175
40,Female,57463.0,Rural,Native,Food,Social Media,9,2023-12-17 20:45:56.925450,0.2809,0.0682
24,Female,64194.68,Urban,Native,Technology,Social Media,7,2024-04-16 20:45:56.925450,0.4462,0.0649
27,Male,67266.83,Suburban,Video,Technology,Social Media,5,2023-05-21 20:45:56.925450,0.0864,0.0505
23,Male,51144.83,Rural,Text,Travel,Search Engine,6,2023-12-04 20:45:56.925450,0.1166,0.021
15,Male,42654.09,Suburban,Video,Travel,Website,2,2024-04-08 20:45:56.925450,0.0516,0.0538
26,Female,51485.83,Urban,Native,Health,Website,5,2024-01-14 20:45:56.925450,0.1502,0.0262
2,Male,38951.69,Rural,Native,Finance,Search Engine,4,2023-05-24 20:45:56.925450,0.2119,0.0454
41,Male,48018.61,Suburban,Banner,Finance,Social Media,8,2023-11-14 20:45:56.925450,0.0672,0.035
10,Male,75507.78,Urban,Banner,Technology,Website,8,2023-08-02 20:45:56.925450,0.4168,0.0668
29,Female,52028.94,Suburban,Native,Travel,Website,4,2023-10-04 20:45:56.925450,0.4456,0.0573
52,Female,44559.15,Rural,Video,Travel,Website,4,2024-01-05 20:45:56.925450,0.2286,0.0446
39,Female,64980.07,Rural,Native,Food,Social Media,5,2023-07-22 20:45:56.925450,0.2183,0.0429
32,Female,49363.79,Urban,Video,Travel,Social Media,2,2024-01-28 20:45:56.925450,0.1366,0.0332
11,Male,-237.79,Suburban,Video,Health,Search Engine,6,2024-02-19 20:45:56.925450,0.0525,0.0184
39,Male,35019.38,Urban,Native,Finance,Website,2,2023-12-28 20:45:56.925450,0.2369,0.0555
35,Male,83777.57,Suburban,Native,Food,Search Engine,5,2023-11-19 20:45:56.925450,0.1855,0.0519
2,Male,18734.24,Urban,Native,Technology,Social Media,6,2023-05-19 20:45:56.925450,0.0855,0.0643
50,Female,56241.12,Urban,Native,Food,Website,3,2023-12-18 20:45:56.925450,0.0127,0.0503
48,Female,98702.93,Urban,Video,Health,Social Media,7,2023-10-27 20:45:56.925450,0.2636,0.0596
51,Male,68878.87,Rural,Native,Technology,Website,3,2023-06-03 20:45:56.925450,0.3126,0.0445
33,Male,85371.3,Suburban,Native,Health,Social Media,6,2023-09-10 20:45:56.925450,0.161,0.0599
57,Male,14812.61,Suburban,Banner,Food,Website,5,2024-02-15 20:45:56.925450,0.2522,0.0933
42,Male,31057.79,Suburban,Text,Technology,Website,4,2024-01-29 20:45:56.925450,0.0834,0.0052
24,Female,43096.43,Rural,Native,Food,Website,6,2024-01-29 20:45:56.925450,0.1556,0.0491
29,Female,65395.78,Urban,Banner,Fashion,Search Engine,3,2024-01-03 20:45:56.925450,0.2264,0.0681
33,Female,36508.74,Suburban,Video,Travel,Search Engine,4,2024-03-20 20:45:56.925450,0.0455,0.0647
